id,name,level_name,year,division_id
15023,Tax Consultation,additional educational programmes based on non-university level higher education,2022,608
13488,Tax Consultation,additional educational programmes based on non-university level higher education,2021,608
13508,Advanced (Modern) Financial Technologies,additional educational programmes based on non-university level higher education,2021,608
15350,Russian Business in the Global Economy and Eurasian Integration,master studies,2023,608
14147,Russian Business in the Global Economy and Eurasian Integration,master studies,2022,608
11948,Russian and CIS Business in Global Economy,master studies,2020,608
13065,"Accounting, Analysis and Audit",master studies,2021,608
11115,"Accounting, Analysis and Audit",master studies,2019,608
13167,Institutional Analysis of Modern Markerts,master studies,2021,608
15262,Business Information Analysis,master studies,2023,608
13927,Business Information Analysis,master studies,2022,608
13040,Business Information Analysis,master studies,2021,608
11947,Business Information Analysis,master studies,2020,608
15352,Master of Science in Research Administration,master studies,2023,608
14149,Master of Science in Research Administration,master studies,2022,608
15361,Corporate Finance and Accounting,master studies,2023,608
15278,Mathematical Methods in Economics,master studies,2023,608
13950,Mathematical Methods in Economics,master studies,2022,608
13062,Mathematical Methods in Economics,master studies,2021,608
11959,Mathematical Methods in Economics,master studies,2020,608
15261,International Trading System (in English),master studies,2023,608
13925,International Trading System (in English),master studies,2022,608
13038,International Trading System (in English),master studies,2021,608
11945,International Trading System (in English),master studies,2020,608
13111,International Business,master studies,2021,608
13951,"Applied Macroeconomics, Economic Policy and State Regulation",master studies,2022,608
13063,"Applied Macroeconomics, Economic Policy and State Regulation",master studies,2021,608
11960,"Applied Macroeconomics, Economic Policy and State Regulation",master studies,2020,608
15339,Russia and China in International Finance and Trade (in English),master studies,2023,608
14120,Russia and China in International Finance and Trade (in English),master studies,2022,608
13231,Russia and China in International Finance and Trade (in English),master studies,2021,608
15302,Business Administration in the Digital Economy,master studies,2023,608
14011,Business Administration in the Digital Economy,master studies,2022,608
13142,Business Administration in the Digital Economy,master studies,2021,608
12045,Business Administration in the Digital Economy,master studies,2020,608
11113,Business Administration in the Digital Economy,master studies,2019,608
15351,Data-Driven Management (An Online Master's Degree Programme),master studies,2023,608
14148,Data-Driven Management (An Online Master's Degree Programme),master studies,2022,608
15284,Organizations Development Management,master studies,2023,608
13961,Organizations Development Management,master studies,2022,608
13100,Organizations Development Management,master studies,2021,608
11968,Organizations Development Management,master studies,2020,608
15281,Risk Management and Insurance,master studies,2023,608
13955,Risk Management and Insurance,master studies,2022,608
13068,Risk Management and Insurance,master studies,2021,608
11965,Risk Management and Insurance,master studies,2020,608
15300,Human Resource Management,master studies,2023,608
14006,Human Resource Management,master studies,2022,608
13139,Human Resource Management,master studies,2021,608
12041,Human Resource Management,master studies,2020,608
15279,"Accounting, Analysis, Audit",master studies,2023,608
13952,"Accounting, Analysis, Audit",master studies,2022,608
13064,"Accounting, Analysis, Audit",master studies,2021,608
11961,"Accounting, Analysis, Audit",master studies,2020,608
15340,Financial Economics,master studies,2023,608
14123,Financial Economics,master studies,2022,608
13067,Financial Markets and Banks,master studies,2021,608
11964,Financial Markets and Banks,master studies,2020,608
13956,Financial Management,master studies,2022,608
13069,Financial Management,master studies,2021,608
11966,Financial Management,master studies,2020,608
11312,Financial Management,master studies,2019,608
15326,Digital Transformation based on Distributed Ledgers,master studies,2023,608
14076,Digital Transformation based on Distributed Ledgers,master studies,2022,608
13202,Digital Transformation based on Distributed Ledgers,master studies,2021,608
12080,Digital Transformation based on Distributed Ledgers,master studies,2020,608
11284,Digital Transformation based on Distributed Ledgers,master studies,2019,608
15280,Economics and Enterprise Management,master studies,2023,608
13953,Economics and Enterprise Management,master studies,2022,608
13066,Economics and Enterprise Management,master studies,2021,608
11963,Economics and Enterprise Management,master studies,2020,608
11128,Economics and Enterprise Management,master studies,2019,608
15327,Business Economics and Innovation Management,master studies,2023,608
14078,Business Economics and Innovation Management,master studies,2022,608
13205,Business Economics and Innovation Management,master studies,2021,608
12081,Business Economics and Innovation Management,master studies,2020,608
15360,Economic Policy and Strategic Public Administration,master studies,2023,608
14121,Economic Systems (in English),master studies,2022,608
13232,Economic Systems (in English),master studies,2021,608
12916,Economics,Aspirantura Programme,2021,608
11996,Economics,Aspirantura Programme,2020,608
10987,Economics,Aspirantura Programme,2019,608
15133,Law,bachelor studies,2023,609
13843,Law,bachelor studies,2022,609
12864,Law,bachelor studies,2021,609
11905,Law,bachelor studies,2020,609
11074,Law,bachelor studies,2019,609
10035,Law,bachelor studies,2018,609
9242,Law,bachelor studies,2017,609
15171,Laws (with advanced study of the Chinese language and the law of the PRC),bachelor studies,2023,609
13987,Laws (with advanced study of the Chinese language and the law of the PRC),bachelor studies,2022,609
12942,Laws (with advanced study of the Chinese language and the law of the PRC),bachelor studies,2021,609
12024,Laws (with advanced study of the Chinese language and the law of the PRC),bachelor studies,2020,609
11125,Laws (with advanced study of the Chinese language and the law of the PRC),bachelor studies,2019,609
10036,Laws (with advanced study of the Chinese language and the law of the PRC),bachelor studies,2018,609
14018,Laws (with advanced study of Japanese language and the law of Japan),bachelor studies,2022,609
12958,Laws (with advanced study of Japanese language and the law of Japan),bachelor studies,2021,609
12049,Laws (with advanced study of Japanese language and the law of Japan),bachelor studies,2020,609
11190,Laws (with advanced study of Japanese language and the law of Japan),bachelor studies,2019,609
10318,Laws (with advanced study of Japanese language and the law of Japan),bachelor studies,2018,609
